Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147390,543767492,24.521,3.89773,-16.1627,-18.0237,16.626,-0.939585,-1.33416,-1,9.36334,4.20606,-5.50359,-6.30014,6.92679,-0.815936,-0.918244,-1,4.62593
147390,551904480,42.8325,-16.4724,4.63309,-39.266,17.1116,-1.56816,2.86741,1,10.488,-3.39472,-0.164604,-9.92201,3.39871,-1.79263,-3.09314,-1,2.9906
147390,286521299,78.6993,20.7346,-22.7603,72.4267,30.7889,1.59096,-0.831937,-1,19.1186,5.52052,-3.86481,17.8916,6.73891,1.70329,-0.61078,-1,3.56757
147390,348830108,35.7096,-12.6783,10.2126,-31.7827,16.2799,-1.42208,2.4635,1,15.7418,-4.55461,2.89711,-14.7873,5.39793,-1.73266,2.57506,-1,3.10446
147390,348839604,12.8308,-9.97245,-5.51779,-5.89352,11.3972,-0.496456,-2.63622,-1,20.4744,-18.0386,-2.92818,-9.23231,18.2747,-0.485855,-2.98067,1,4.94889
147390,349394529,7.56567,4.40404,-1.89451,-5.85275,4.79423,-1.02921,-0.406246,-1,25.703,12.1542,-14.3821,-17.495,18.8301,-0.830341,-0.869159,-1,4.7523
147390,355531024,16.3413,-2.45327,-14.7782,6.52859,14.9805,0.423073,-1.7353,1,3.91419,-1.22357,-2.7413,2.51178,3.00198,0.761078,-1.99061,-1,2.84645
147390,5827229,17.0766,-10.7266,9.22474,-9.56319,14.1476,-0.632858,2.43133,1,4.27527,-1.30961,3.08742,-2.65155,3.35369,-0.725339,1.97197,1,3.20048
147390,580193569,16.2956,12.8777,2.01408,9.78035,13.0342,0.693436,0.155144,1,9.32174,5.98146,0.44411,7.1358,5.99792,1.00937,0.0741117,-1,2.89509
147390,581544153,3.27426,-1.11654,2.78561,-1.30939,3.00104,-0.423535,1.95201,-1,13.5454,0.0875623,13.4471,-1.62656,13.4474,-0.120665,1.56428,1,3.11793
147390,185743096,28.9324,4.98171,5.32643,-27.9981,7.29303,-2.05491,0.818828,-1,25.6958,4.19905,8.2064,-23.9853,9.21829,-1.68443,1.09785,1,3.81231
147390,193563899,30.0371,4.47748,-13.8068,26.2974,14.5146,1.35615,-1.2572,-1,8.4928,1.14297,-2.88437,7.9058,3.10258,1.66496,-1.19352,1,2.12402
147390,201939228,6.60423,-3.85963,1.31527,-5.1951,4.07758,-1.06254,2.81316,-1,24.6309,-8.21308,9.61872,-21.1354,12.6481,-1.28604,2.27753,-1,4.1271
147390,36970949,23.4554,22.7845,-2.85046,4.78513,22.9621,0.206912,-0.124458,-1,3.13177,3.0987,-0.262764,-0.370182,3.10982,-0.118757,-0.0845959,1,2.78465
147390,38373427,19.4558,15.1851,-8.84647,-8.34754,17.5741,-0.458733,-0.527509,-1,4.66012,2.46771,-2.62762,-2.95343,3.60472,-0.747686,-0.816773,1,3.25423
147390,566788479,42.9336,-5.28341,34.4301,-25.0986,34.8332,-0.669412,1.72306,-1,3.98512,-1.02565,3.51514,-1.57257,3.66172,-0.41725,1.8547,-1,3.21873
147390,566639643,9.93389,-6.66179,5.92108,-4.38673,8.91284,-0.474208,2.41499,1,18.1525,-11.6685,13.7177,-2.27699,18.0092,-0.1261,2.27565,-1,4.7707
147390,568428813,5.67214,-3.73763,2.05169,-3.74083,4.26372,-0.791946,2.63957,-1,21.465,-10.3458,7.33614,-17.3174,12.6828,-1.11772,2.52479,1,2.54982
147390,569848966,8.75555,7.50209,0.51617,4.48463,7.51982,0.565714,0.0686953,1,17.3032,15.0469,5.52988,6.51242,16.0309,0.395824,0.352187,-1,3.62095
147390,147180609,13.2158,13.1906,-0.432494,0.691673,13.1977,0.0523847,-0.0327764,1,13.4784,13.1852,2.67423,0.816706,13.4536,0.060668,0.200106,-1,3.09813
147390,154005950,49.8036,25.7217,-5.46985,42.295,26.2969,1.25341,-0.209534,-1,121.901,59.9126,-12.6721,105.403,61.2381,1.31152,-0.208438,1,2.33218
147390,154176136,46.6771,-10.3133,20.0007,40.8945,22.5031,1.3588,2.04688,1,7.91668,-1.69102,2.583,7.28988,3.0873,1.59443,2.15045,1,2.14937
147390,11852254,27.3038,0.373878,12.7401,24.1464,12.7455,1.39543,1.54146,1,13.7052,-0.269676,4.57771,12.9153,4.58565,1.75875,1.62964,-1,2.87304
147390,11535604,27.4141,7.21524,2.63087,-26.3164,7.67992,-1.94537,0.349645,1,68.5497,14.0404,10.3412,-66.2947,17.4377,-2.04549,0.634825,-1,3.48728
147390,12855318,8.26903,1.1188,-3.87658,7.21785,4.03479,1.34504,-1.28983,-1,54.998,-3.13603,-19.9748,51.1463,20.2195,1.65815,-1.72652,-1,4.83491
147390,14544049,3.24713,-3.00961,0.868615,0.855348,3.13245,0.269776,2.86061,1,16.159,-12.4648,1.95877,10.0948,12.6178,0.732707,2.98572,-1,3.03982
147390,180990022,33.35,-4.66116,-15.4861,-29.1664,16.1724,-1.35212,-1.86316,1,10.6345,-1.74787,-6.30811,-8.3813,6.54578,-1.06645,-1.8411,-1,2.95794
147390,405262845,5.26956,-3.99375,-3.22383,1.19382,5.13255,0.23055,-2.46247,1,16.1182,-8.1525,-13.5933,2.9248,15.8506,0.183492,-2.11103,-1,3.18201
147390,405851397,18.5189,6.04565,2.38239,17.3414,6.49813,1.70811,0.375381,-1,80.806,18.4705,8.82404,78.1702,20.4701,2.04979,0.445678,1,4.04191
147390,413184898,7.74814,-3.26432,1.12667,6.93603,3.45328,1.44744,2.80925,1,24.853,-6.28734,2.8903,23.8702,6.91986,1.95176,2.7107,-1,2.5376
147390,261629919,4.04256,2.19652,-3.31321,-0.735018,3.97518,-0.183864,-0.985366,1,15.2167,7.92372,-9.99852,-8.29412,12.7576,-0.611336,-0.900652,-1,3.12613
147390,262971925,29.2976,19.3031,4.38145,-21.5996,19.7942,-0.944421,0.223199,1,5.17091,3.55785,1.92638,-3.2201,4.04589,-0.729459,0.496251,-1,3.10626
147390,270269753,58.9963,-20.7769,6.70455,54.8081,21.8319,1.65111,2.82945,1,24.1176,-7.73092,1.71202,22.7807,7.91822,1.77882,2.92366,-1,2.08734
147390,331780897,7.03422,4.75387,-1.17647,-5.04945,4.89728,-0.903175,-0.242603,1,16.7902,10.8443,1.78474,-12.6936,10.9902,-0.986842,0.163117,-1,3.01921
147390,333776297,15.2915,12.9814,-7.31041,3.44536,14.8983,0.229246,-0.51288,1,4.41545,3.03141,-2.11076,2.41898,3.69388,0.615296,-0.608236,-1,2.96717
147390,119243951,100.411,25.2808,10.4472,-96.6128,27.3544,-1.97445,0.391875,1,11.3549,3.4496,0.869926,-10.7831,3.5576,-1.82821,0.247031,1,2.03063
147390,119725137,13.7945,3.05199,-2.21879,13.2684,3.77328,1.97022,-0.628617,1,63.6258,14.4821,-5.20886,61.7363,15.3904,2.09746,-0.345268,1,2.36067
147390,120176410,110.873,-2.62309,-28.6098,107.086,28.7298,2.02637,-1.66223,1,14.8851,-1.45129,-3.65447,14.3564,3.9321,2.00642,-1.94882,1,3.04294
147390,126777962,74.2507,10.8892,-15.4617,71.802,18.9113,2.0442,-0.957208,-1,18.9341,0.504545,-4.7675,18.3171,4.79412,2.05029,-1.46536,-1,4.78691
147390,308750823,11.5965,2.13754,2.29578,-11.1642,3.13683,-1.98182,0.821076,1,33.4648,-0.411667,11.7971,-31.3138,11.8043,-1.70251,1.60568,1,4.95547
147390,309269984,16.5176,14.3629,-8.12577,0.714354,16.5022,0.0432749,-0.514851,-1,4.31161,3.28451,-2.44361,-1.35303,4.09381,-0.324766,-0.639638,1,3.21018
147390,532003984,13.102,3.54315,1.18416,-12.5581,3.73579,-1.92698,0.322542,-1,62.298,15.3856,0.908628,-60.3614,15.4124,-2.07424,0.0589885,1,2.28631
147390,532068310,26.9901,-10.2812,-9.84859,-22.9296,14.2372,-1.25455,-2.37768,1,7.06795,-0.375629,-3.36875,-6.20212,3.38963,-1.36479,-1.68184,-1,4.79854
147390,535710834,21.3973,-15.3104,-14.9478,-0.0182591,21.3973,-0.000853333,-2.36818,1,6.21728,-5.20167,-3.17718,1.2259,6.09523,0.199793,-2.59327,-1,3.44213
147390,381056961,31.5549,13.275,-3.3961,-28.4245,13.7026,-1.47642,-0.250455,-1,15.4201,5.58508,-3.7203,-13.8833,6.71071,-1.474,-0.58762,1,3.21796
147390,381387248,9.95921,-4.39732,-0.0416319,-8.93576,4.39751,-1.45786,-3.13213,1,40.4192,-14.6155,-6.00162,-37.2032,15.7998,-1.59186,-2.75195,-1,3.34234
147390,238454559,4.43508,-2.86039,-3.3639,-0.415078,4.41562,-0.0938644,-2.27548,1,19.7533,-13.3097,-13.6333,5.21347,19.0529,0.270326,-2.34419,-1,3.41753
147390,242529204,13.4581,1.44117,-3.46408,-12.9245,3.75191,-1.95044,-1.17654,1,43.1572,8.25017,-15.0342,-39.6037,17.1491,-1.57401,-1.06891,-1,3.15756
147390,242942804,7.19488,3.48431,2.43013,-5.80692,4.24806,-1.11863,0.609012,-1,42.9668,29.6651,7.78292,-30.0925,30.6691,-0.868017,0.256577,-1,4.92357
147390,236106981,12.4438,2.13565,2.82761,-11.9286,3.5435,-1.92834,0.923921,-1,112.987,11.2341,38.0284,-105.8,39.6531,-1.70793,1.28355,1,4.98314
147390,239916207,8.16285,1.33883,4.45287,-6.70907,4.64979,-1.16265,1.27873,1,29.0597,8.89151,18.1761,-20.8576,20.2343,-0.902987,1.11584,-1,2.97833
147390,245918280,21.832,6.92028,17.5258,-11.0269,18.8426,-0.556103,1.19473,1,5.41369,0.227038,4.43207,-3.10052,4.43788,-0.65156,1.51961,-1,3.08409
147390,116145868,34.8688,-7.41517,-17.4987,-29.2343,19.005,-1.21579,-1.97161,1,13.6637,-0.459839,-6.30198,-12.1149,6.31874,-1.40603,-1.64363,-1,4.14264
147390,118218314,50.6604,3.40799,19.2335,46.7433,19.5331,1.60675,1.39543,-1,8.92015,1.77476,2.50477,8.37529,3.06979,1.72883,0.954354,-1,3.51741
147390,118197452,57.0919,-1.95874,20.4657,-53.2617,20.5593,-1.68038,1.66621,1,15.1792,-0.390591,4.2742,-14.5598,4.29201,-1.93571,1.66193,1,2.40536
147390,618384928,93.1946,-21.1231,8.69759,90.3516,22.8436,2.08379,2.75099,-1,21.0377,-3.99681,3.84871,20.2928,5.54861,2.00806,2.37507,-1,4.29297
147390,618553873,14.8011,13.8495,4.02791,3.3226,14.4234,0.228372,0.283026,-1,7.79654,7.18689,2.62482,-1.49831,7.65121,-0.194595,0.350172,1,4.53171
147390,9419673,81.4623,-4.52277,21.3072,78.4963,21.7819,1.99383,1.77996,-1,11.2089,0.0637504,3.89564,10.51,3.89616,1.71819,1.55443,1,3.28434
147390,14926917,20.9528,7.24378,12.8943,-14.8419,14.7897,-0.883866,1.05895,-1,4.29338,2.14828,2.93998,-2.27476,3.64123,-0.589907,0.939753,1,2.33482
147390,21434601,46.1904,12.0007,-6.74254,-44.0916,13.7651,-1.8808,-0.511893,1,7.47978,3.63147,-1.41756,-6.38357,3.89834,-1.2687,-0.372164,-1,4.66767
147390,22080024,3.58717,-2.36776,2.28778,-1.42393,3.29245,-0.420025,2.37337,-1,11.614,-4.6843,10.5436,-1.33239,11.5373,-0.11523,1.98888,1,3.01713
147390,375258252,3.69679,1.73416,2.60597,1.96668,3.13024,0.592925,0.983633,1,18.851,12.042,13.5947,5.05322,18.1611,0.274773,0.845889,1,2.62296
147390,376724573,4.12761,3.96728,0.769296,0.840271,4.04118,0.206457,0.191533,1,15.3029,11.2388,7.80335,6.85394,13.6822,0.482051,0.606906,-1,3.69183
147390,382639150,3.92094,-3.57332,1.17776,-1.10368,3.76241,-0.289291,2.82321,1,22.1226,-17.6886,5.9842,-11.8623,18.6734,-0.598814,2.81537,-1,2.60559
147390,382585242,12.839,3.8233,-1.55175,12.1579,4.12621,1.80139,-0.385554,-1,120.046,26.1406,-13.7141,116.36,29.5197,2.08049,-0.483156,-1,3.27269
147390,384327404,3.30835,0.910999,2.95977,-1.16405,3.0968,-0.367556,1.27221,-1,14.8086,4.71059,13.9872,1.20892,14.7591,0.0818184,1.24595,1,3.06882
147390,385329146,19.4112,4.87266,-3.60958,-18.4397,6.06398,-1.83129,-0.637576,-1,78.4058,18.8117,-7.95124,-75.6992,20.4231,-2.02097,-0.399899,1,3.38122
147390,136263539,14.9531,12.163,2.97011,-8.17516,12.5204,-0.613693,0.239505,1,6.64825,4.9957,3.18333,-3.01805,5.92373,-0.489679,0.567334,-1,3.00698
147390,139433124,23.9642,14.5411,-9.91407,-16.2651,17.5992,-0.826743,-0.598405,-1,13.2805,9.15576,-6.10001,-7.4386,11.0017,-0.633002,-0.587713,1,2.70418
147390,149408382,19.7254,-18.2206,-5.38977,-5.29651,19.0011,-0.275259,-2.85399,1,3.7115,-2.82766,-1.65828,-1.74059,3.27804,-0.508752,-2.6112,1,2.658
147390,26563695,19.7355,-9.03084,-11.2901,-13.4337,14.4576,-0.830399,-2.24547,1,5.89824,-1.72443,-4.63832,-3.2096,4.9485,-0.61005,-1.92674,1,3.27022
147390,25814898,30.5784,14.1546,12.4175,24.0934,18.8294,1.06593,0.720117,1,3.66391,2.15893,2.1155,2.07074,3.02263,0.640398,0.775239,1,3.26117
147390,46495466,9.22816,3.40704,-4.50555,-7.29733,5.64871,-1.07348,-0.923348,-1,27.1701,6.05197,-11.7168,-23.7551,13.1875,-1.35109,-1.09402,1,2.81826
147390,46636410,30.103,6.83693,11.7436,26.8614,13.5888,1.43318,1.04358,1,7.57586,2.40251,3.72479,6.1439,4.4324,1.1299,0.997939,-1,2.38916
147390,47931531,23.4324,16.1057,0.764725,-17.0029,16.1238,-0.919405,0.047446,-1,10.6418,5.51663,-1.17048,-9.02463,5.63943,-1.24913,-0.209072,-1,3.99074
147390,49162936,17.8624,11.0725,1.24762,-13.9609,11.1426,-1.04943,0.112204,-1,5.97152,4.74532,1.12001,-3.44769,4.8757,-0.658488,0.231782,1,3.03072
147390,445763461,48.0489,14.4532,-17.709,-42.2634,22.8583,-1.37396,-0.886286,1,48.9402,14.6388,-19.9693,-42.2146,24.7602,-1.30332,-0.938221,1,2.08593
147390,92707313,12.2638,-3.04729,-0.403837,-11.8723,3.07393,-2.06075,-3.00984,-1,33.3349,-7.29816,-7.51597,-31.6458,10.4763,-1.82497,-2.34149,1,3.95672
147390,96203824,5.75344,-3.77842,-2.2897,3.6855,4.41805,0.759146,-2.59678,1,26.6918,-9.69759,-15.9368,19.09,18.6554,0.897749,-2.11744,-1,4.49032
147390,96738669,4.20728,-1.6139,3.88034,-0.198632,4.20259,-0.0472467,1.96495,-1,28.5251,-18.5484,20.8004,6.08131,27.8693,0.216512,2.29902,-1,4.59849
147390,101369049,58.6116,-12.9558,-7.26073,56.6988,14.8516,2.04952,-2.63078,1,9.52965,-3.09616,0.162118,9.01119,3.1004,1.78844,3.08928,-1,4.16847
147390,362384403,10.0322,3.66012,0.133977,-9.33973,3.66257,-1.66566,0.0365881,1,114.307,29.2513,-5.82528,-110.348,29.8257,-2.0192,-0.196574,-1,4.43924
147390,369263135,26.9096,-4.42492,11.9676,23.6922,12.7595,1.37771,1.92495,1,6.66294,-0.872083,4.07738,5.19704,4.1696,1.04535,1.7815,-1,2.65029
147390,369513592,31.0403,-10.4347,5.26816,-28.7552,11.6891,-1.63227,2.67406,1,34.0071,-12.8031,1.42659,-31.4727,12.8824,-1.62588,3.03063,-1,4.35313
147390,607581977,7.5919,2.95611,0.621114,-6.9651,3.02065,-1.5726,0.2071,1,53.7925,18.0628,11.4238,-49.3646,21.3721,-1.57417,0.56394,1,2.852
147390,251686051,3.2633,-1.65153,-2.61896,1.03083,3.09621,0.32707,-2.13342,1,27.789,-3.93781,-20.9145,17.8691,21.282,0.763321,-1.7569,1,4.68746
147390,252838855,4.92169,4.65441,-0.483454,-1.52506,4.67945,-0.320396,-0.103499,1,19.8961,14.3232,-8.42646,-10.9404,16.6181,-0.618209,-0.531778,1,4.58204
147390,24221349,24.2805,6.48745,-0.688932,23.3876,6.52393,1.98879,-0.105798,1,8.68929,2.59906,2.04303,8.03583,3.30592,1.6212,0.666188,1,3.89548
147390,60333623,33.4747,8.11206,-2.7785,-32.3578,8.57471,-2.0383,-0.329991,1,117.954,29.6264,-3.57941,-114.117,29.8418,-2.05113,-0.120236,-1,3.35588
147390,70940103,27.6656,-6.68317,-17.2952,20.5328,18.5415,0.955314,-1.93954,1,6.22627,-0.739292,-3.05079,5.37704,3.13909,1.30736,-1.80854,-1,2.87848
147390,396284029,29.6276,3.1309,-10.0575,-27.6919,10.5336,-1.69408,-1.269,1,9.4179,0.0863527,-4.4535,-8.29794,4.45433,-1.38058,-1.55141,1,2.89246
147390,609465622,65.481,15.5714,4.61566,-63.4349,16.2411,-2.07161,0.288167,-1,10.0034,3.06878,-0.35639,-9.51437,3.08941,-1.84335,-0.115616,1,3.27043
147390,610640779,3.27009,0.682938,3.18408,-0.297812,3.2565,-0.0913245,1.35951,1,13.5911,6.25661,11.1401,4.6337,12.7769,0.35515,1.05907,-1,3.48718
147390,610116198,12.1361,11.5122,3.69838,-1.03723,12.0917,-0.0856758,0.310843,-1,5.04867,4.89362,-1.13643,-0.500148,5.02384,-0.0993913,-0.228182,1,4.15187
147390,611428001,73.1984,19.2654,10.6393,-69.8116,22.0079,-1.87151,0.504567,1,15.1284,4.69184,1.42383,-14.3118,4.90313,-1.79248,0.294638,-1,2.32637
147390,561889673,5.5173,0.8707,-4.98863,2.19,5.06404,0.420003,-1.398,-1,24.159,-1.11672,-19.1142,14.7329,19.1468,0.708653,-1.62915,1,3.6459
147390,231851320,27.2853,14.0133,-8.79233,-21.6981,16.5432,-1.0855,-0.560343,-1,13.8301,8.50538,-6.24629,-8.93952,10.5526,-0.769055,-0.633438,1,4.3082
147390,483589590,32.2881,3.08547,19.5718,25.494,19.8135,1.07031,1.41443,-1,7.05632,1.35862,4.75401,5.0344,4.94433,0.894196,1.29243,-1,2.12199
147390,497516717,27.7109,-19.6582,10.1592,16.6805,22.1281,0.696197,2.6646,1,4.36969,-2.98746,2.37319,2.13009,3.81535,0.532735,2.47029,1,2.33211
147390,497329129,17.4983,2.56481,13.8018,-10.4463,14.0381,-0.688452,1.38706,1,6.60392,2.17078,5.75873,-2.39511,6.15429,-0.379968,1.21031,-1,3.31343
147390,505450497,13.7582,13.1375,-2.97975,2.79539,13.4712,0.206048,-0.223039,1,6.70355,6.40037,0.669507,1.87742,6.43529,0.287751,0.104225,-1,3.1275
147390,247261649,19.4159,5.85611,-10.2409,15.421,11.797,1.08283,-1.05134,1,15.786,5.24145,-5.76923,13.7274,7.79466,1.33141,-0.833295,-1,3.17266
147390,473623641,33.5229,12.8187,-19.0732,-24.4065,22.9806,-0.924574,-0.979056,-1,15.5319,3.81009,-11.1714,-10.0957,11.8032,-0.775299,-1.24211,1,4.97162
147390,654501606,23.8481,3.20926,16.5777,16.8409,16.8854,0.879505,1.37957,-1,7.66581,1.36943,3.92146,6.44294,4.1537,1.2228,1.23482,-1,3.13275
147390,327733045,99.0091,-5.05157,-24.6964,-95.7463,25.2078,-2.04459,-1.77256,1,10.243,-0.6215,-3.17072,-9.72002,3.23106,-1.82107,-1.76435,1,2.02298
147390,186506276,31.9546,14.3563,5.98004,27.9148,15.552,1.34798,0.394687,-1,19.1683,5.94196,3.51434,17.882,6.90343,1.68026,0.534105,1,3.74795
147390,188872196,34.8885,-14.8017,13.8175,-28.4111,20.2488,-1.13978,2.39057,1,8.61615,-2.24596,3.55594,-7.5199,4.20584,-1.34458,2.13413,-1,3.02558
147390,190384308,16.3891,-2.08865,12.2285,-10.71,12.4056,-0.781352,1.73997,-1,7.62916,-1.43678,6.73123,-3.29093,6.88286,-0.461569,1.78109,1,2.99178
147390,191414358,4.06092,1.3307,3.12183,-2.23036,3.39361,-0.617272,1.16786,-1,14.3004,8.84388,10.5636,-3.8335,13.777,-0.274784,0.87378,1,3.09068
147390,199316998,14.7065,11.2659,-9.20529,-2.15041,14.5485,-0.147277,-0.685077,1,6.58913,5.32522,-3.27968,2.07422,6.25414,0.325858,-0.552013,-1,4.72861
147390,200251830,4.13887,-1.38164,-3.54899,1.62049,3.80845,0.413606,-1.94205,1,24.5005,-1.08985,-20.565,13.2728,20.5939,0.606609,-1.62374,-1,3.2879
147390,343823928,5.27721,2.47335,-3.94585,-2.48228,4.65696,-0.510554,-1.01089,-1,21.1187,13.9576,-11.2708,-11.1425,17.94,-0.586831,-0.6793,1,3.09649
147390,156942637,16.1851,-1.1654,13.3106,9.13386,13.3615,0.639175,1.65813,-1,5.10662,-0.223978,5.01113,0.957085,5.01613,0.189662,1.61546,1,3.72751
147390,490773097,22.231,-10.4541,-14.8616,-12.8086,18.1702,-0.656695,-2.18382,-1,4.1035,-1.98158,-3.39265,-1.18405,3.92896,-0.296981,-2.09943,1,3.13778
147390,293874026,11.3353,5.10065,-4.61655,9.0089,6.87962,1.08423,-0.735621,-1,20.3696,5.59795,-7.97567,17.8878,9.74415,1.36767,-0.958811,1,2.95754
147390,294680622,18.0457,-15.4163,8.18497,-4.58183,17.4544,-0.259578,2.65351,-1,4.01334,-2.68991,2.94622,-0.437115,3.98946,-0.109349,2.31075,1,3.11054
147390,124577074,18.749,-15.4764,-2.2496,10.3413,15.6391,0.62063,-2.99725,-1,4.7991,-2.87448,-1.39201,3.58205,3.19379,0.964776,-2.69061,1,3.26098
147048,458092153,30.0209,5.60294,4.96286,-29.0729,7.48484,-2.06625,0.724892,1,94.9359,18.1389,19.2892,-91.1687,26.4781,-1.94999,0.816123,-1,2.0809
146436,62398648,34.1867,7.71245,10.2234,-31.6975,12.8062,-1.63797,0.924488,-1,10.2556,3.69506,4.43235,-8.47808,5.77054,-1.17756,0.875867,1,4.01474
146437,46004981,60.1871,16.2813,5.22049,57.7075,17.0977,1.93084,0.310287,1,11.3557,3.6751,0.0492636,10.7445,3.67543,1.79392,0.0134039,-1,2.58415
146437,142856313,29.7766,3.87931,-29.5162,-0.623559,29.7701,-0.0209443,-1.44012,-1,5.12805,-0.828179,-4.99241,0.828734,5.06064,0.163038,-1.73519,1,4.25867
146437,31623689,12.9862,-1.52203,5.84896,-11.4941,6.04375,-1.39885,1.82537,-1,21.4297,-2.70008,12.6785,-17.0645,12.9628,-1.08842,1.78063,1,2.78697
147390,510881026,51.728,15.5328,25.9906,-41.9406,30.2783,-1.12933,1.03212,1,35.2244,10.6518,15.5644,-29.7497,18.8603,-1.23693,0.970637,1,2.96241
147390,517139252,14.7438,10.7743,8.53088,5.34028,13.7427,0.379422,0.66971,-1,3.40136,2.06949,2.66528,0.427475,3.37439,0.126346,0.910573,-1,2.37978
147390,599301228,10.3659,4.51579,-4.95082,-7.90885,6.70097,-1.00327,-0.83132,-1,22.3441,13.5052,-8.50571,-15.6372,15.9605,-0.866977,-0.56205,1,3.11411
147390,602036016,45.2009,-20.1408,13.2922,38.2202,24.1316,1.24038,2.55824,-1,7.65461,-3.61168,2.95707,6.06667,4.66781,1.07826,2.45552,-1,2.03832
147390,28744131,11.2088,0.489572,2.97876,10.7947,3.01873,1.98637,1.4079,-1,17.0725,4.25761,3.19752,16.221,5.32461,1.83302,0.644149,1,3.05084
147390,30332923,15.4394,-12.8446,-4.36391,-7.37208,13.5656,-0.519723,-2.81408,1,9.32958,-8.0384,-0.222677,-4.73028,8.04148,-0.55871,-3.1139,-1,3.1462
147390,32458986,4.87172,-4.63368,-0.557192,1.3972,4.66706,0.295075,-3.02192,-1,14.9156,-12.8746,-5.82372,4.77543,14.1305,0.331829,-2.71679,1,2.48626
147390,33746787,15.0428,14.3448,4.1291,1.86079,14.9273,0.124337,0.28027,1,3.46959,3.1265,0.212769,1.48921,3.13373,0.458938,0.0679487,1,2.71792
147390,33288924,17.9954,4.67103,3.76365,-16.9662,5.99863,-1.76272,0.678233,1,23.2145,5.85851,7.73705,-21.0886,9.70485,-1.51843,0.922702,1,2.63694
147390,450180082,17.7439,7.84052,-10.4556,-12.0021,13.0688,-0.822465,-0.927369,-1,3.21498,2.44198,-1.95638,-0.738515,3.12901,-0.233884,-0.675441,1,4.14266
147390,453730102,44.9567,9.70848,17.7775,-40.1349,20.2557,-1.43529,1.07094,-1,6.92113,2.54967,2.60626,-5.88291,3.64601,-1.25613,0.796372,-1,2.81246
147390,455600133,94.7044,-17.4359,-20.0388,-90.9031,26.5624,-1.94414,-2.28685,1,20.961,-4.17796,-2.8897,-20.3361,5.07993,-2.09549,-2.53649,1,3.38587
147390,35001724,12.9385,-2.60728,2.3507,12.4531,3.51051,1.97866,2.4079,1,17.2623,-4.95058,0.920618,16.5116,5.03545,1.90318,2.95773,1,2.30467
147390,41914984,8.50569,0.487913,-6.59907,5.34425,6.61708,0.738626,-1.49699,1,16.6149,4.17331,-14.4321,7.09611,15.0233,0.456335,-1.28931,-1,3.49961
147390,41785745,13.1877,-12.5513,-0.414893,4.0261,12.5582,0.315344,-3.10855,-1,3.88823,-2.89554,1.40612,2.18105,3.2189,0.634199,2.68952,-1,3.67054
147390,256390338,77.5964,-24.8965,-1.76476,-73.4728,24.9589,-1.80051,-3.07083,-1,13.3991,-3.69964,0.272303,-12.8754,3.70965,-1.95766,3.06812,-1,2.05292
147390,467767302,5.8191,-2.57848,3.42377,-3.93589,4.28611,-0.822399,2.21629,-1,27.3201,-12.3745,8.89325,-22.6753,15.2387,-1.18809,2.51844,1,3.84063
147390,470640798,4.01366,2.71299,-2.61137,1.38921,3.76558,0.361029,-0.766314,1,20.092,16.8874,-7.72345,7.6714,18.5698,0.402182,-0.428949,-1,2.82877
147390,367588230,3.44551,-0.961933,3.24234,0.658379,3.38202,0.193461,1.8592,1,19.7131,1.31709,18.6248,6.32346,18.6713,0.332511,1.5002,-1,3.04542
147390,374934287,13.2088,-12.9493,-0.366326,-2.57981,12.9544,-0.197851,-3.11331,1,4.49774,-3.24605,-2.52021,-1.82792,4.10954,-0.431303,-2.48141,1,4.84497
147390,211100287,17.5395,-12.0532,-5.12773,-11.6645,13.0986,-0.801797,-2.73936,1,6.27214,-4.00294,-3.63915,-3.17377,5.40989,-0.557353,-2.40376,-1,3.48739
147390,212625428,40.5568,-2.34972,14.2034,-37.9156,14.3965,-1.69576,1.73475,-1,13.3058,0.925605,3.97947,-12.663,4.08569,-1.84941,1.34226,1,3.21494
147390,217566899,7.57718,-0.0638602,6.451,-3.97418,6.45132,-0.582518,1.5807,-1,13.5371,4.42546,11.4489,-5.70903,12.2744,-0.449795,1.20195,1,3.55263
147390,218092678,4.89878,3.61662,3.2676,-0.490807,4.87413,-0.100527,0.734743,1,14.9416,10.1356,10.2804,3.8514,14.4367,0.263712,0.792487,-1,3.11026
147390,227026708,3.95482,-2.77958,-2.67803,0.861807,3.85978,0.221464,-2.3748,-1,24.1637,-21.2905,-8.84302,7.23864,23.054,0.309044,-2.74792,1,3.5956
147390,432511533,17.7577,-11.446,3.43767,-13.1342,11.951,-0.949676,2.84982,1,6.45365,-3.89731,-0.21252,-5.13959,3.9031,-1.08865,-3.08712,-1,2.53749
147390,433305817,21.3324,3.04535,-4.5607,20.6155,5.48399,2.0346,-0.982054,1,53.0421,8.19883,-14.6269,50.3219,16.7681,1.81878,-1.0599,-1,2.20378
147390,107190373,19.1034,-14.1375,-2.10932,12.6736,14.294,0.7989,-2.99349,-1,6.3161,-3.49947,0.633193,5.21976,3.5563,1.17674,2.96259,1,3.56859
147390,106909534,51.8122,8.29429,17.4513,-48.0746,19.3221,-1.64279,1.12712,1,18.2108,1.48706,4.78759,-17.5072,5.01322,-1.96358,1.26964,-1,3.46672
147390,108847238,10.2966,2.11365,-3.24477,9.54066,3.87247,1.63367,-0.993436,-1,83.9839,13.3365,-18.9253,80.7296,23.1523,1.96211,-0.956927,1,3.14306
